name,class
new_dc317_broken_002_bottom_134.png,0
dc354_broken_002_top_049.png,1
dc354_broken_004_bottom_167.png,1
fake_pure_1357.png,1
fake_discolored_2423.png,0
dc354_discolored_001_top_171.png,2
dc354_discolored_001_top_055.png,3
dc354_discolored_004_bottom_113.png,0
fake_4316.png,3
fake_624.png,3
fake_discolored_4819.png,0
fake_discolored_298.png,0
fake_pure_2928.png,1
fake_331.png,3
new_dc317_discolored_000_bottom_283.png,0
new_dc317_broken_000_bottom_275.png,1
fake_broken_2854.png,2
dc354_silkcut_002_top_209.png,3
fake_6919.png,3
fake_pure_3223.png,1
new_dc317_silkcut_001_bottom_040.png,0
new_dc354_discolored_001_top_160.png,1
new_dc317_broken_001_bottom_014.png,0
fake_discolored_4221.png,0
fake_discolored_6818.png,0
fake_broken_1062.png,2
fake_8932.png,3
dc354_discolored_002_bottom_075.png,3
dc354_discolored_000_top_228.png,1
fake_3961.png,3
fake_5759.png,3
fake_discolored_3141.png,0
dc354_discolored_004_bottom_193.png,0
fake_discolored_794.png,0
fake_4645.png,3
fake_discolored_8143.png,0
fake_broken_2557.png,2
new_dc317_discolored_001_top_102.png,1
dc354_broken_000_bottom_167.png,2
new_dc354_discolored_000_top_082.png,1
dc354_silkcut_004_top_037.png,1
new_dc354_discolored_000_top_160.png,1
dc354_silkcut_002_bottom_312.png,1
dc354_discolored_003_bottom_180.png,0
fake_discolored_7652.png,0
fake_6030.png,3
new_dc354_discolored_002_top_018.png,2
fake_8454.png,3
new_dc317_discolored_001_bottom_222.png,1
fake_5053.png,3
fake_451.png,3
fake_4750.png,3
fake_1448.png,3
dc354_broken_004_top_191.png,3
dc354_broken_002_top_126.png,2
fake_broken_324.png,2
new_dc354_broken_000_bottom_276.png,2
dc354_silkcut_000_top_147.png,0
fake_3522.png,3
fake_8534.png,3
fake_5234.png,3
fake_discolored_8630.png,0
new_dc354_broken_001_top_292.png,2
fake_discolored_2542.png,0
new_dc317_broken_000_bottom_242.png,2
fake_3260.png,3
new_dc354_silkcut_000_top_062.png,0
fake_discolored_9649.png,0
fake_7513.png,3
new_dc317_broken_001_bottom_294.png,2
new_dc317_broken_001_bottom_025.png,0
fake_discolored_6753.png,0
new_dc354_discolored_000_bottom_017.png,1
new_dc354_discolored_001_bottom_080.png,1
fake_5537.png,3
new_dc354_broken_002_top_233.png,2
fake_broken_517.png,2
dc354_broken_003_bottom_082.png,2
fake_pure_2451.png,1
fake_pure_1511.png,1
fake_discolored_9449.png,0
fake_broken_1033.png,2
new_dc317_discolored_001_top_093.png,1
fake_discolored_1959.png,0
fake_discolored_490.png,0
fake_discolored_1020.png,0
fake_broken_4249.png,2
fake_846.png,3
fake_1719.png,3
fake_broken_4733.png,2
new_dc317_broken_002_top_267.png,2
new_dc317_broken_000_bottom_154.png,0
fake_discolored_7751.png,0
fake_discolored_8853.png,0
dc354_discolored_004_bottom_013.png,1
fake_discolored_3933.png,0
dc354_silkcut_004_bottom_056.png,3
dc354_discolored_005_bottom_137.png,2
dc354_discolored_000_bottom_007.png,1
dc354_broken_000_bottom_102.png,1
fake_665.png,3
fake_discolored_4432.png,0
dc354_broken_001_bottom_128.png,1
fake_2157.png,3
fake_pure_3231.png,1
new_dc354_discolored_002_bottom_266.png,2
new_dc354_discolored_001_bottom_004.png,2
new_dc354_broken_002_top_302.png,2
dc354_discolored_005_bottom_145.png,0
dc354_broken_002_top_030.png,2
dc354_silkcut_002_bottom_009.png,3
new_dc354_discolored_001_top_054.png,1
dc354_discolored_006_bottom_179.png,0
fake_2334.png,3
fake_pure_25.png,1
new_dc354_discolored_000_top_279.png,2
fake_broken_2323.png,2
new_dc317_broken_002_bottom_286.png,0
new_dc317_discolored_002_bottom_014.png,1
new_dc354_discolored_000_top_074.png,1
fake_pure_3958.png,1
dc354_discolored_002_bottom_129.png,1
new_dc317_discolored_001_top_300.png,1
new_dc317_broken_001_bottom_233.png,1
dc354_broken_000_top_040.png,2
fake_7441.png,3
fake_6261.png,3
new_dc317_silkcut_001_bottom_216.png,2
new_dc354_broken_000_top_247.png,2
fake_pure_1243.png,1
dc354_discolored_004_bottom_121.png,1
new_dc317_discolored_001_top_063.png,1
new_dc354_discolored_000_bottom_079.png,1
fake_pure_911.png,1
fake_pure_2818.png,1
dc354_silkcut_002_bottom_206.png,3
new_dc354_broken_000_top_257.png,0
fake_discolored_1058.png,0
dc354_discolored_002_bottom_080.png,0
fake_9410.png,3
new_dc354_discolored_001_bottom_141.png,2
new_dc317_discolored_000_top_174.png,0
fake_discolored_7153.png,0
fake_broken_025.png,2
fake_discolored_4343.png,0
new_dc354_broken_001_bottom_048.png,3
fake_broken_2319.png,2
new_dc354_broken_001_bottom_310.png,0
dc354_broken_003_top_065.png,0
fake_pure_041.png,1
fake_8539.png,3
new_dc354_silkcut_000_top_122.png,0
dc354_discolored_001_top_015.png,2
new_dc354_broken_000_top_062.png,0
fake_4917.png,3
dc354_broken_002_bottom_131.png,1
fake_2636.png,3
fake_5517.png,3
fake_broken_744.png,2
fake_4257.png,3
fake_discolored_8638.png,0
fake_broken_4230.png,2
fake_pure_4448.png,1
dc354_broken_004_bottom_090.png,2
fake_4327.png,3
fake_6548.png,3
dc354_silkcut_003_top_225.png,1
dc354_discolored_003_top_008.png,2
new_dc317_broken_001_bottom_095.png,2
fake_discolored_4756.png,0
dc354_silkcut_001_bottom_047.png,1
fake_broken_1543.png,2
dc354_discolored_002_bottom_168.png,2
new_dc317_broken_001_bottom_175.png,1
fake_607.png,3
fake_pure_2330.png,1
dc354_broken_001_bottom_028.png,2
dc354_discolored_003_bottom_122.png,0
fake_broken_852.png,2
new_dc317_broken_000_bottom_227.png,1
dc354_discolored_001_top_018.png,3
fake_8350.png,3
fake_discolored_5756.png,0
new_dc317_silkcut_001_top_041.png,1
fake_6845.png,3
fake_210.png,3
fake_3431.png,3
new_dc317_broken_002_top_057.png,2
fake_6012.png,3
new_dc317_discolored_002_top_202.png,2
fake_707.png,3
fake_pure_2545.png,1
dc354_silkcut_004_bottom_010.png,0
dc354_silkcut_002_bottom_306.png,2
dc354_silkcut_004_bottom_098.png,3
dc354_discolored_002_top_177.png,0
fake_broken_4960.png,2
dc354_discolored_006_top_080.png,2
dc354_discolored_001_top_030.png,1
dc354_silkcut_001_bottom_271.png,1
dc354_discolored_003_top_058.png,2
fake_pure_4445.png,1
fake_discolored_2827.png,0
fake_pure_055.png,1
fake_pure_3460.png,1
dc354_broken_004_top_045.png,3
new_dc354_discolored_001_top_032.png,1
fake_6311.png,3
dc354_broken_001_bottom_064.png,1
dc354_broken_001_top_167.png,0
dc354_discolored_000_bottom_058.png,1
dc354_broken_002_top_067.png,0
new_dc317_broken_000_bottom_158.png,2
dc354_broken_001_bottom_022.png,0
dc354_discolored_002_top_063.png,1
new_dc317_discolored_002_top_287.png,2
dc354_broken_003_top_208.png,2
fake_discolored_9444.png,0
fake_broken_3417.png,2
fake_9754.png,3
fake_discolored_4713.png,0
dc354_discolored_000_bottom_093.png,3
dc354_broken_004_top_062.png,1
fake_discolored_8838.png,0
dc354_silkcut_003_bottom_095.png,2
dc354_broken_004_top_014.png,0
dc354_discolored_002_bottom_072.png,1
new_dc317_discolored_002_top_225.png,1
dc354_discolored_005_top_168.png,0
dc354_discolored_000_bottom_286.png,2
new_dc317_broken_002_top_129.png,2
dc354_silkcut_004_top_157.png,2
fake_3720.png,3
fake_discolored_4324.png,0
fake_700.png,3
dc354_broken_004_top_133.png,2
fake_pure_641.png,1
new_dc317_broken_001_bottom_298.png,2
fake_broken_750.png,2
fake_2910.png,3
fake_4939.png,3
dc354_discolored_002_top_025.png,1
dc354_discolored_005_bottom_016.png,2
dc354_discolored_003_bottom_125.png,0
fake_2137.png,3
fake_discolored_9139.png,0
dc354_broken_002_bottom_108.png,0
fake_discolored_1153.png,0
new_dc354_silkcut_000_bottom_004.png,1
dc354_discolored_005_top_022.png,2
dc354_discolored_000_bottom_236.png,2
dc354_discolored_000_top_118.png,1
fake_pure_1451.png,1
dc354_broken_001_bottom_036.png,3
new_dc354_silkcut_000_bottom_141.png,1
dc354_silkcut_001_bottom_101.png,3
fake_486.png,3
new_dc354_discolored_002_top_203.png,1
dc354_broken_001_bottom_021.png,0
dc354_discolored_005_bottom_133.png,1
dc354_silkcut_003_top_198.png,0
fake_discolored_8440.png,0
fake_3220.png,3
dc354_broken_004_bottom_053.png,2
fake_pure_1052.png,1
fake_discolored_7857.png,0
fake_discolored_3046.png,0
dc354_discolored_004_bottom_202.png,1
fake_5612.png,3
new_dc354_discolored_000_bottom_170.png,1
fake_discolored_6323.png,0
new_dc354_discolored_001_bottom_174.png,1
dc354_broken_002_top_123.png,2
fake_pure_932.png,1
dc354_discolored_001_top_147.png,2
new_dc317_broken_001_top_035.png,0
fake_discolored_4533.png,0
new_dc317_discolored_002_bottom_211.png,1
fake_4132.png,3
new_dc354_discolored_002_top_164.png,1
fake_pure_1635.png,1
fake_pure_4649.png,1
fake_pure_3828.png,1
dc354_broken_000_bottom_011.png,3
new_dc317_broken_001_top_284.png,2
fake_discolored_9953.png,0
new_dc354_broken_001_bottom_118.png,1
fake_9540.png,3
dc354_silkcut_000_top_087.png,3
fake_discolored_403.png,0
dc354_broken_003_top_190.png,3
fake_4614.png,3
new_dc354_discolored_000_top_302.png,1
dc354_broken_002_top_152.png,2
fake_pure_96.png,1
new_dc317_silkcut_000_bottom_094.png,1
new_dc317_broken_000_bottom_112.png,1
new_dc317_silkcut_000_bottom_127.png,0
new_dc317_discolored_001_top_270.png,1
new_dc317_broken_000_bottom_233.png,2
fake_pure_3241.png,1
fake_pure_3940.png,1
fake_8544.png,3
new_dc317_discolored_000_bottom_016.png,1
dc354_silkcut_004_bottom_176.png,1
fake_9721.png,3
fake_478.png,3
new_dc354_discolored_001_bottom_184.png,1
fake_5153.png,3
dc354_discolored_000_top_181.png,1
fake_discolored_84.png,0
fake_pure_2437.png,1
dc354_discolored_003_top_184.png,0
new_dc317_discolored_001_bottom_219.png,1
fake_broken_1056.png,2
dc354_silkcut_003_top_066.png,0
new_dc317_broken_001_top_209.png,2
dc354_discolored_003_top_013.png,1
new_dc317_broken_002_bottom_025.png,2
new_dc354_silkcut_000_bottom_007.png,0
dc354_broken_004_bottom_009.png,2
fake_discolored_616.png,0
fake_7545.png,3
fake_discolored_5912.png,0
fake_7140.png,3
fake_8355.png,3
fake_1738.png,3
fake_discolored_3026.png,0
dc354_discolored_001_bottom_037.png,1
fake_discolored_4455.png,0
new_dc317_broken_001_bottom_287.png,2
new_dc317_discolored_000_top_138.png,1
new_dc354_discolored_000_top_204.png,2
fake_broken_3745.png,2
fake_discolored_1635.png,0
fake_pure_443.png,1
fake_8756.png,3
new_dc317_broken_001_bottom_143.png,1
dc354_broken_004_top_192.png,2
dc354_broken_002_bottom_096.png,2
fake_3433.png,3
dc354_discolored_000_bottom_186.png,1
new_dc354_broken_002_bottom_013.png,0
fake_discolored_779.png,0
dc354_broken_002_top_032.png,1
fake_broken_2447.png,2
new_dc317_broken_000_top_250.png,2
dc354_silkcut_000_top_074.png,3
new_dc354_discolored_000_bottom_117.png,1
fake_broken_1828.png,2
fake_2735.png,3
new_dc354_broken_002_bottom_205.png,0
fake_8942.png,3
fake_2661.png,3
dc354_silkcut_001_top_157.png,3
fake_broken_2541.png,2
dc354_broken_002_top_169.png,2
fake_discolored_1534.png,0
new_dc354_broken_000_bottom_311.png,0
fake_2127.png,3
fake_1118.png,3
fake_pure_1621.png,1
dc354_broken_001_top_002.png,0
dc354_silkcut_003_top_204.png,1
fake_discolored_2415.png,0
fake_discolored_6960.png,0
dc354_silkcut_000_bottom_195.png,1
fake_763.png,3
new_dc317_discolored_001_top_084.png,1
fake_discolored_4311.png,0
new_dc317_discolored_000_top_175.png,2
fake_broken_3451.png,2
new_dc354_discolored_002_bottom_007.png,1
new_dc317_silkcut_001_bottom_234.png,1
fake_9442.png,3
new_dc354_discolored_000_top_061.png,1
fake_3936.png,3
new_dc354_broken_002_top_104.png,2
fake_broken_281.png,2
new_dc317_discolored_000_bottom_086.png,1
fake_pure_4626.png,1
dc354_discolored_003_top_188.png,0
fake_discolored_4051.png,0
new_dc354_broken_002_top_204.png,2
dc354_discolored_000_top_294.png,2
fake_broken_1436.png,2
new_dc317_discolored_001_top_272.png,2
fake_broken_4624.png,2
fake_3614.png,3
fake_1423.png,3
fake_broken_3654.png,2
fake_pure_3034.png,1
fake_pure_4750.png,1
fake_4139.png,3
dc354_discolored_002_top_151.png,1
dc354_silkcut_001_top_107.png,1
fake_discolored_7339.png,0
new_dc317_discolored_000_top_091.png,1
fake_pure_2355.png,1
fake_discolored_9734.png,0
dc354_broken_003_bottom_016.png,1
fake_5037.png,3
fake_discolored_1338.png,0
fake_broken_437.png,2
new_dc317_broken_000_top_205.png,2
fake_4335.png,3
new_dc317_discolored_002_top_267.png,1
new_dc354_discolored_001_top_025.png,2
dc354_silkcut_003_bottom_188.png,3
new_dc317_discolored_001_top_155.png,1
dc354_silkcut_003_top_230.png,1
fake_6533.png,3
fake_broken_3316.png,2
dc354_broken_002_top_166.png,2
dc354_silkcut_002_top_040.png,3
new_dc354_discolored_001_top_243.png,1
new_dc317_discolored_001_bottom_191.png,1
new_dc354_broken_002_top_208.png,2
fake_7716.png,3
fake_1322.png,3
dc354_discolored_002_top_026.png,2
dc354_discolored_003_bottom_177.png,1
dc354_silkcut_002_bottom_205.png,3
new_dc317_broken_002_bottom_081.png,2
new_dc317_broken_002_bottom_075.png,2
fake_discolored_2917.png,0
new_dc317_discolored_000_bottom_160.png,0
fake_broken_2730.png,2
fake_pure_4844.png,1
fake_2613.png,3
fake_655.png,3
dc354_silkcut_002_bottom_298.png,3
fake_pure_1955.png,1
dc354_discolored_000_top_122.png,2
new_dc317_broken_001_bottom_290.png,2
fake_pure_4252.png,1
fake_broken_4637.png,2
dc354_broken_001_top_197.png,2
fake_6917.png,3
new_dc354_broken_000_bottom_218.png,2
dc354_discolored_001_bottom_192.png,0
dc354_discolored_003_top_095.png,1
dc354_discolored_000_top_155.png,1
new_dc354_discolored_002_top_067.png,1
fake_discolored_7160.png,0
fake_6312.png,3
dc354_silkcut_002_top_208.png,3
dc354_broken_002_bottom_118.png,2
dc354_broken_002_bottom_189.png,2
dc354_silkcut_004_top_067.png,3
fake_broken_304.png,2
new_dc317_discolored_002_top_249.png,2
new_dc317_discolored_000_top_021.png,1
fake_discolored_8054.png,0
fake_broken_2138.png,2
dc354_discolored_004_top_140.png,1
new_dc354_broken_002_bottom_059.png,2
dc354_silkcut_003_bottom_049.png,3
fake_6335.png,3
fake_709.png,3
dc354_broken_004_top_021.png,2
new_dc354_broken_002_bottom_129.png,1
new_dc317_discolored_002_bottom_159.png,1
fake_pure_270.png,1
dc354_broken_002_bottom_251.png,2
new_dc354_discolored_000_bottom_262.png,2
new_dc354_broken_001_bottom_005.png,0
dc354_discolored_006_bottom_105.png,1
new_dc354_broken_001_bottom_083.png,2
fake_discolored_8812.png,0
dc354_discolored_002_top_231.png,0
fake_discolored_5852.png,0
fake_discolored_3161.png,0
new_dc354_discolored_002_bottom_200.png,1
dc354_silkcut_003_bottom_229.png,2
dc354_broken_004_top_007.png,2
new_dc317_silkcut_000_top_292.png,1
dc354_broken_002_bottom_017.png,0
new_dc317_broken_001_bottom_011.png,2
new_dc354_discolored_001_bottom_064.png,1
dc354_discolored_003_bottom_171.png,1
fake_7546.png,3
fake_discolored_7353.png,0
new_dc317_silkcut_000_bottom_120.png,0
dc354_broken_004_bottom_088.png,2
new_dc317_silkcut_000_top_059.png,0
fake_broken_3056.png,2
fake_discolored_1451.png,0
fake_discolored_7320.png,0
fake_9358.png,3
new_dc317_discolored_000_bottom_244.png,1
new_dc354_broken_001_bottom_264.png,0
new_dc317_silkcut_001_bottom_215.png,3
fake_pure_021.png,1
fake_discolored_2316.png,0
dc354_discolored_004_top_172.png,1
new_dc354_discolored_001_top_007.png,1
dc354_silkcut_002_bottom_027.png,3
fake_471.png,3
new_dc354_discolored_001_top_236.png,2
dc354_silkcut_001_bottom_191.png,3
fake_discolored_1248.png,0
new_dc354_broken_002_top_093.png,2
fake_3523.png,3
fake_1253.png,3
fake_2250.png,3
new_dc354_broken_000_bottom_312.png,2
fake_pure_16.png,1
new_dc354_broken_000_top_155.png,2
new_dc317_broken_002_top_015.png,0
fake_discolored_4223.png,0
new_dc317_silkcut_000_top_207.png,1
fake_3216.png,3
new_dc354_discolored_000_top_277.png,1
fake_1462.png,3
dc354_discolored_000_top_272.png,1
dc354_discolored_002_bottom_259.png,1
new_dc354_discolored_000_top_051.png,2
fake_discolored_6215.png,0
fake_broken_183.png,2
dc354_silkcut_003_top_224.png,1
dc354_discolored_001_top_124.png,1
fake_broken_2318.png,2
fake_1520.png,3
fake_discolored_2351.png,0
new_dc354_discolored_001_bottom_035.png,1
dc354_broken_001_bottom_166.png,2
fake_pure_3524.png,1
fake_pure_1922.png,1
fake_pure_4953.png,1
dc354_silkcut_004_top_005.png,1
fake_9339.png,3
fake_7050.png,3
fake_discolored_2354.png,0
fake_6461.png,3
dc354_broken_002_top_122.png,0
new_dc354_broken_001_bottom_132.png,2
fake_discolored_889.png,0
fake_discolored_3932.png,0
dc354_broken_003_bottom_211.png,0
dc354_discolored_002_bottom_278.png,3
fake_pure_3917.png,1
new_dc317_discolored_000_top_142.png,2
dc354_discolored_005_top_033.png,1
dc354_broken_000_top_045.png,0
dc354_silkcut_000_bottom_047.png,0
new_dc317_broken_002_bottom_059.png,1
new_dc317_discolored_001_bottom_184.png,0
new_dc354_discolored_002_top_073.png,2
fake_discolored_9019.png,0
fake_pure_2958.png,1
fake_discolored_9127.png,0
fake_9730.png,3
new_dc317_discolored_002_top_010.png,1
fake_broken_2315.png,2
fake_4722.png,3
fake_discolored_4222.png,0
new_dc354_broken_001_bottom_167.png,2
fake_discolored_3733.png,0
fake_discolored_4238.png,0
fake_pure_1414.png,1
fake_broken_2761.png,2
fake_1422.png,3
fake_3813.png,3
new_dc354_discolored_000_top_209.png,1
dc354_discolored_006_bottom_017.png,1
fake_250.png,3
fake_pure_1825.png,1
fake_discolored_7634.png,0
new_dc354_broken_000_bottom_324.png,2
new_dc354_broken_000_bottom_250.png,2
fake_pure_1257.png,1
fake_7446.png,3
fake_8362.png,3
new_dc354_discolored_001_bottom_179.png,2
new_dc317_silkcut_001_bottom_036.png,3
dc354_broken_001_bottom_150.png,0
new_dc317_discolored_001_top_167.png,1
new_dc317_silkcut_001_bottom_204.png,1
new_dc354_discolored_001_bottom_208.png,1
dc354_discolored_003_bottom_156.png,2
fake_broken_915.png,2
dc354_discolored_002_bottom_030.png,1
fake_discolored_3836.png,0
fake_7012.png,3
fake_broken_106.png,2
dc354_silkcut_001_top_057.png,1
new_dc317_discolored_000_bottom_292.png,1
dc354_broken_001_top_085.png,1
fake_broken_221.png,2
fake_5439.png,3
dc354_silkcut_000_bottom_006.png,2
new_dc354_discolored_001_top_083.png,1
fake_7956.png,3
fake_discolored_8944.png,0
dc354_broken_000_top_026.png,2
new_dc354_discolored_002_bottom_075.png,1
new_dc354_discolored_001_top_096.png,1
fake_9810.png,3
new_dc354_silkcut_000_top_116.png,2
dc354_broken_004_top_059.png,2
fake_pure_2642.png,1
fake_2336.png,3
fake_pure_57.png,1
dc354_discolored_001_top_252.png,1
dc354_broken_000_top_144.png,2
dc354_broken_004_top_000.png,2
dc354_broken_002_top_205.png,1
dc354_broken_000_top_088.png,2
new_dc317_discolored_001_bottom_079.png,1
fake_broken_119.png,2
fake_broken_4445.png,2
fake_discolored_4925.png,0
fake_pure_2036.png,1
fake_pure_3044.png,1
new_dc317_silkcut_000_top_203.png,1
dc354_silkcut_003_top_103.png,3
new_dc354_discolored_001_top_155.png,1
new_dc317_silkcut_000_bottom_236.png,1
fake_5540.png,3
new_dc317_silkcut_000_top_255.png,1
new_dc354_broken_001_top_046.png,2
fake_pure_1361.png,1
fake_4653.png,3
fake_broken_1123.png,2
dc354_discolored_001_top_230.png,1
fake_broken_1849.png,2
new_dc354_broken_000_top_094.png,2
dc354_silkcut_001_bottom_157.png,2
fake_broken_1055.png,2
dc354_silkcut_002_top_235.png,2
new_dc317_silkcut_000_bottom_155.png,0
fake_pure_368.png,1
dc354_silkcut_003_bottom_112.png,0
dc354_broken_001_bottom_096.png,2
fake_broken_837.png,2
new_dc354_discolored_001_top_313.png,2
fake_8120.png,3
fake_279.png,3
fake_9018.png,3
new_dc317_broken_000_bottom_140.png,1
new_dc317_discolored_002_top_239.png,2
fake_7457.png,3
fake_discolored_6835.png,0
fake_pure_633.png,1
fake_pure_1614.png,1
new_dc317_discolored_002_bottom_294.png,1
fake_pure_1727.png,1
fake_pure_855.png,1
fake_broken_834.png,2
new_dc317_silkcut_001_top_281.png,0
fake_1616.png,3
fake_discolored_7447.png,0
fake_broken_4111.png,2
fake_8644.png,3
fake_discolored_4659.png,0
fake_broken_740.png,2
new_dc354_broken_002_top_251.png,0
new_dc354_discolored_001_top_031.png,1
fake_pure_1416.png,1
fake_broken_1450.png,2
dc354_discolored_001_top_246.png,2
fake_discolored_9631.png,0
fake_3429.png,3
fake_pure_4433.png,1
fake_broken_2359.png,2
dc354_broken_004_bottom_145.png,0
fake_discolored_5443.png,0
new_dc317_discolored_000_bottom_066.png,0
dc354_silkcut_002_bottom_004.png,0
new_dc354_silkcut_000_top_058.png,3
new_dc354_discolored_000_bottom_130.png,1
fake_293.png,3
fake_3836.png,3
fake_pure_660.png,1
dc354_broken_001_bottom_083.png,1
new_dc354_broken_001_top_029.png,2
dc354_discolored_006_bottom_113.png,1
new_dc317_broken_002_top_195.png,2
dc354_discolored_002_bottom_137.png,1
fake_discolored_7748.png,0
dc354_discolored_005_bottom_044.png,2
fake_399.png,3
fake_discolored_1349.png,0
dc354_discolored_000_top_024.png,1
dc354_discolored_004_bottom_275.png,2
new_dc317_broken_001_top_279.png,2
fake_broken_1534.png,2
fake_broken_562.png,2
fake_broken_641.png,2
new_dc354_broken_002_top_134.png,2
fake_broken_2920.png,2
new_dc317_silkcut_001_bottom_252.png,2
fake_pure_288.png,1
fake_2917.png,3
fake_256.png,3
fake_broken_2035.png,2
fake_918.png,3
fake_9915.png,3
dc354_discolored_000_bottom_128.png,1
fake_pure_495.png,1
dc354_silkcut_000_bottom_188.png,1
fake_discolored_922.png,0
fake_1647.png,3
fake_discolored_9247.png,0
fake_658.png,3
fake_pure_1438.png,1
new_dc317_silkcut_000_top_152.png,1
new_dc317_discolored_002_bottom_214.png,1
fake_broken_4419.png,2
fake_4661.png,3
fake_424.png,3
new_dc354_discolored_000_top_161.png,1
new_dc354_discolored_002_bottom_088.png,0
new_dc317_broken_002_top_070.png,2
fake_803.png,3
dc354_broken_004_top_116.png,2
dc354_broken_001_bottom_098.png,2
new_dc354_broken_000_bottom_246.png,2
fake_broken_490.png,2
new_dc317_silkcut_001_bottom_049.png,1
dc354_silkcut_000_bottom_088.png,0
dc354_broken_004_top_028.png,2
dc354_broken_004_bottom_067.png,3
fake_pure_1641.png,1
fake_3529.png,3
dc354_discolored_000_bottom_247.png,1
dc354_broken_003_top_004.png,2
new_dc354_broken_002_top_151.png,2
fake_pure_258.png,1
dc354_discolored_006_bottom_067.png,0
dc354_broken_004_bottom_190.png,2
new_dc354_broken_002_top_102.png,1
dc354_silkcut_001_top_266.png,2
fake_broken_3251.png,2
fake_broken_2813.png,2
dc354_silkcut_003_top_132.png,1
dc354_silkcut_000_bottom_087.png,1
fake_9012.png,3
dc354_discolored_005_bottom_264.png,3
fake_broken_1627.png,2
fake_7547.png,3
fake_784.png,3
fake_discolored_2146.png,0
new_dc317_discolored_002_top_223.png,1
dc354_discolored_004_top_166.png,1
fake_discolored_1440.png,0
fake_discolored_6862.png,0
new_dc317_broken_000_top_234.png,2
new_dc354_broken_001_bottom_082.png,2
dc354_silkcut_003_bottom_142.png,0
fake_discolored_7651.png,0
dc354_discolored_000_top_171.png,1
dc354_broken_001_bottom_222.png,0
fake_broken_4043.png,2
dc354_silkcut_002_top_258.png,0
